"Time (s)", "Cart Acceleration (m/s/s)", "Cart Velocity (m/s)", "Cart Position (m)", "Pole Angular Acceleration (deg/s/s)", "Pole Angular Velocity (deg/s)", "Pole Angular Position (deg)"
13.429999999999758, NaN, NaN, NaN, NaN, NaN, NaN
13.439999999999758, NaN, NaN, NaN, NaN, NaN, NaN
13.449999999999758, NaN, NaN, NaN, NaN, NaN, NaN
13.459999999999757, NaN, NaN, NaN, NaN, NaN, NaN
13.469999999999757, NaN, NaN, NaN, NaN, NaN, NaN
13.479999999999757, NaN, NaN, NaN, NaN, NaN, NaN
13.489999999999757, NaN, NaN, NaN, NaN, NaN, NaN
13.499999999999757, NaN, NaN, NaN, NaN, NaN, NaN
13.509999999999756, NaN, NaN, NaN, NaN, NaN, NaN
13.519999999999756, NaN, NaN, NaN, NaN, NaN, NaN
13.529999999999756, NaN, NaN, NaN, NaN, NaN, NaN
13.539999999999756, NaN, NaN, NaN, NaN, NaN, NaN
13.549999999999756, NaN, NaN, NaN, NaN, NaN, NaN
13.559999999999755, NaN, NaN, NaN, NaN, NaN, NaN
13.569999999999755, NaN, NaN, NaN, NaN, NaN, NaN
13.579999999999755, NaN, NaN, NaN, NaN, NaN, NaN
13.589999999999755, NaN, NaN, NaN, NaN, NaN, NaN
13.599999999999755, NaN, NaN, NaN, NaN, NaN, NaN
13.609999999999754, NaN, NaN, NaN, NaN, NaN, NaN
13.619999999999754, NaN, NaN, NaN, NaN, NaN, NaN
13.629999999999754, NaN, NaN, NaN, NaN, NaN, NaN
13.639999999999754, NaN, NaN, NaN, NaN, NaN, NaN
13.649999999999753, NaN, NaN, NaN, NaN, NaN, NaN
13.659999999999753, NaN, NaN, NaN, NaN, NaN, NaN
13.669999999999753, NaN, NaN, NaN, NaN, NaN, NaN
13.679999999999753, NaN, NaN, NaN, NaN, NaN, NaN
13.689999999999753, NaN, NaN, NaN, NaN, NaN, NaN
13.699999999999752, NaN, NaN, NaN, NaN, NaN, NaN
13.709999999999752, NaN, NaN, NaN, NaN, NaN, NaN
13.719999999999752, NaN, NaN, NaN, NaN, NaN, NaN
13.729999999999752, NaN, NaN, NaN, NaN, NaN, NaN
13.739999999999752, NaN, NaN, NaN, NaN, NaN, NaN
13.749999999999751, NaN, NaN, NaN, NaN, NaN, NaN
13.759999999999751, NaN, NaN, NaN, NaN, NaN, NaN
13.76999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.77999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.78999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.79999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.80999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.81999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.82999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.83999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.84999999999975, NaN, NaN, NaN, NaN, NaN, NaN
13.859999999999749, NaN, NaN, NaN, NaN, NaN, NaN
13.869999999999749, NaN, NaN, NaN, NaN, NaN, NaN
13.879999999999749, NaN, NaN, NaN, NaN, NaN, NaN
13.889999999999748, NaN, NaN, NaN, NaN, NaN, NaN
13.899999999999748, NaN, NaN, NaN, NaN, NaN, NaN
13.909999999999748, NaN, NaN, NaN, NaN, NaN, NaN
13.919999999999748, NaN, NaN, NaN, NaN, NaN, NaN
13.929999999999747, NaN, NaN, NaN, NaN, NaN, NaN
13.939999999999747, NaN, NaN, NaN, NaN, NaN, NaN
13.949999999999747, NaN, NaN, NaN, NaN, NaN, NaN
13.959999999999747, NaN, NaN, NaN, NaN, NaN, NaN
13.969999999999747, NaN, NaN, NaN, NaN, NaN, NaN
13.979999999999746, NaN, NaN, NaN, NaN, NaN, NaN
13.989999999999746, NaN, NaN, NaN, NaN, NaN, NaN
13.999999999999746, NaN, NaN, NaN, NaN, NaN, NaN
14.009999999999746, NaN, NaN, NaN, NaN, NaN, NaN
14.019999999999746, NaN, NaN, NaN, NaN, NaN, NaN
14.029999999999745, NaN, NaN, NaN, NaN, NaN, NaN
14.039999999999745, NaN, NaN, NaN, NaN, NaN, NaN
14.049999999999745, NaN, NaN, NaN, NaN, NaN, NaN
14.059999999999745, NaN, NaN, NaN, NaN, NaN, NaN
14.069999999999744, NaN, NaN, NaN, NaN, NaN, NaN
14.079999999999744, NaN, NaN, NaN, NaN, NaN, NaN
14.089999999999744, NaN, NaN, NaN, NaN, NaN, NaN
14.099999999999744, NaN, NaN, NaN, NaN, NaN, NaN
14.109999999999744, NaN, NaN, NaN, NaN, NaN, NaN
14.119999999999743, NaN, NaN, NaN, NaN, NaN, NaN
14.129999999999743, NaN, NaN, NaN, NaN, NaN, NaN
14.139999999999743, NaN, NaN, NaN, NaN, NaN, NaN
14.149999999999743, NaN, NaN, NaN, NaN, NaN, NaN
14.159999999999743, NaN, NaN, NaN, NaN, NaN, NaN
14.169999999999742, NaN, NaN, NaN, NaN, NaN, NaN
14.179999999999742, NaN, NaN, NaN, NaN, NaN, NaN
14.189999999999742, NaN, NaN, NaN, NaN, NaN, NaN
14.199999999999742, NaN, NaN, NaN, NaN, NaN, NaN
14.209999999999742, NaN, NaN, NaN, NaN, NaN, NaN
14.219999999999741, NaN, NaN, NaN, NaN, NaN, NaN
14.229999999999741, NaN, NaN, NaN, NaN, NaN, NaN
14.23999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.24999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.25999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.26999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.27999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.28999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.29999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.30999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.31999999999974, NaN, NaN, NaN, NaN, NaN, NaN
14.329999999999739, NaN, NaN, NaN, NaN, NaN, NaN
14.339999999999739, NaN, NaN, NaN, NaN, NaN, NaN
14.349999999999739, NaN, NaN, NaN, NaN, NaN, NaN
14.359999999999738, NaN, NaN, NaN, NaN, NaN, NaN
14.369999999999738, NaN, NaN, NaN, NaN, NaN, NaN
14.379999999999738, NaN, NaN, NaN, NaN, NaN, NaN
14.389999999999738, NaN, NaN, NaN, NaN, NaN, NaN
14.399999999999737, NaN, NaN, NaN, NaN, NaN, NaN
14.409999999999737, NaN, NaN, NaN, NaN, NaN, NaN
14.419999999999737, NaN, NaN, NaN, NaN, NaN, NaN
14.429999999999737, NaN, NaN, NaN, NaN, NaN, NaN
14.439999999999737, NaN, NaN, NaN, NaN, NaN, NaN
14.449999999999736, NaN, NaN, NaN, NaN, NaN, NaN
14.459999999999736, NaN, NaN, NaN, NaN, NaN, NaN
14.469999999999736, NaN, NaN, NaN, NaN, NaN, NaN
14.479999999999736, NaN, NaN, NaN, NaN, NaN, NaN
14.489999999999736, NaN, NaN, NaN, NaN, NaN, NaN
14.499999999999735, NaN, NaN, NaN, NaN, NaN, NaN
14.509999999999735, NaN, NaN, NaN, NaN, NaN, NaN
14.519999999999735, NaN, NaN, NaN, NaN, NaN, NaN
14.529999999999735, NaN, NaN, NaN, NaN, NaN, NaN
14.539999999999734, NaN, NaN, NaN, NaN, NaN, NaN
14.549999999999734, NaN, NaN, NaN, NaN, NaN, NaN
14.559999999999734, NaN, NaN, NaN, NaN, NaN, NaN
14.569999999999734, NaN, NaN, NaN, NaN, NaN, NaN
14.579999999999734, NaN, NaN, NaN, NaN, NaN, NaN
14.589999999999733, NaN, NaN, NaN, NaN, NaN, NaN
14.599999999999733, NaN, NaN, NaN, NaN, NaN, NaN
14.609999999999733, NaN, NaN, NaN, NaN, NaN, NaN
14.619999999999733, NaN, NaN, NaN, NaN, NaN, NaN
14.629999999999733, NaN, NaN, NaN, NaN, NaN, NaN
14.639999999999732, NaN, NaN, NaN, NaN, NaN, NaN
14.649999999999732, NaN, NaN, NaN, NaN, NaN, NaN
14.659999999999732, NaN, NaN, NaN, NaN, NaN, NaN
14.669999999999732, NaN, NaN, NaN, NaN, NaN, NaN
14.679999999999731, NaN, NaN, NaN, NaN, NaN, NaN
14.689999999999731, NaN, NaN, NaN, NaN, NaN, NaN
14.699999999999731, NaN, NaN, NaN, NaN, NaN, NaN
14.70999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.71999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.72999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.73999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.74999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.75999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.76999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.77999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.78999999999973, NaN, NaN, NaN, NaN, NaN, NaN
14.799999999999729, NaN, NaN, NaN, NaN, NaN, NaN
14.809999999999729, NaN, NaN, NaN, NaN, NaN, NaN
14.819999999999729, NaN, NaN, NaN, NaN, NaN, NaN
14.829999999999728, NaN, NaN, NaN, NaN, NaN, NaN
14.839999999999728, NaN, NaN, NaN, NaN, NaN, NaN
14.849999999999728, NaN, NaN, NaN, NaN, NaN, NaN
14.859999999999728, NaN, NaN, NaN, NaN, NaN, NaN
14.869999999999727, NaN, NaN, NaN, NaN, NaN, NaN
14.879999999999727, NaN, NaN, NaN, NaN, NaN, NaN
14.889999999999727, NaN, NaN, NaN, NaN, NaN, NaN
14.899999999999727, NaN, NaN, NaN, NaN, NaN, NaN
14.909999999999727, NaN, NaN, NaN, NaN, NaN, NaN
14.919999999999726, NaN, NaN, NaN, NaN, NaN, NaN
14.929999999999726, NaN, NaN, NaN, NaN, NaN, NaN
14.939999999999726, NaN, NaN, NaN, NaN, NaN, NaN
14.949999999999726, NaN, NaN, NaN, NaN, NaN, NaN
14.959999999999726, NaN, NaN, NaN, NaN, NaN, NaN
14.969999999999725, NaN, NaN, NaN, NaN, NaN, NaN
14.979999999999725, NaN, NaN, NaN, NaN, NaN, NaN
14.989999999999725, NaN, NaN, NaN, NaN, NaN, NaN
14.999999999999725, NaN, NaN, NaN, NaN, NaN, NaN
15.009999999999724, NaN, NaN, NaN, NaN, NaN, NaN
15.019999999999724, NaN, NaN, NaN, NaN, NaN, NaN
15.029999999999724, NaN, NaN, NaN, NaN, NaN, NaN
15.039999999999724, NaN, NaN, NaN, NaN, NaN, NaN
15.049999999999724, NaN, NaN, NaN, NaN, NaN, NaN
15.059999999999723, NaN, NaN, NaN, NaN, NaN, NaN
15.069999999999723, NaN, NaN, NaN, NaN, NaN, NaN
15.079999999999723, NaN, NaN, NaN, NaN, NaN, NaN
15.089999999999723, NaN, NaN, NaN, NaN, NaN, NaN
15.099999999999723, NaN, NaN, NaN, NaN, NaN, NaN
15.109999999999722, NaN, NaN, NaN, NaN, NaN, NaN
15.119999999999722, NaN, NaN, NaN, NaN, NaN, NaN
15.129999999999722, NaN, NaN, NaN, NaN, NaN, NaN
15.139999999999722, NaN, NaN, NaN, NaN, NaN, NaN
15.149999999999721, NaN, NaN, NaN, NaN, NaN, NaN
15.159999999999721, NaN, NaN, NaN, NaN, NaN, NaN
15.169999999999721, NaN, NaN, NaN, NaN, NaN, NaN
15.17999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.18999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.19999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.20999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.21999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.22999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.23999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.24999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.25999999999972, NaN, NaN, NaN, NaN, NaN, NaN
15.269999999999719, NaN, NaN, NaN, NaN, NaN, NaN
15.279999999999719, NaN, NaN, NaN, NaN, NaN, NaN
15.289999999999718, NaN, NaN, NaN, NaN, NaN, NaN
15.299999999999718, NaN, NaN, NaN, NaN, NaN, NaN
15.309999999999718, NaN, NaN, NaN, NaN, NaN, NaN
15.319999999999718, NaN, NaN, NaN, NaN, NaN, NaN
15.329999999999718, NaN, NaN, NaN, NaN, NaN, NaN
15.339999999999717, NaN, NaN, NaN, NaN, NaN, NaN
15.349999999999717, NaN, NaN, NaN, NaN, NaN, NaN
15.359999999999717, NaN, NaN, NaN, NaN, NaN, NaN
15.369999999999717, NaN, NaN, NaN, NaN, NaN, NaN
15.379999999999717, NaN, NaN, NaN, NaN, NaN, NaN
15.389999999999716, NaN, NaN, NaN, NaN, NaN, NaN
15.399999999999716, NaN, NaN, NaN, NaN, NaN, NaN
15.409999999999716, NaN, NaN, NaN, NaN, NaN, NaN
15.419999999999716, NaN, NaN, NaN, NaN, NaN, NaN
15.429999999999715, NaN, NaN, NaN, NaN, NaN, NaN
15.439999999999715, NaN, NaN, NaN, NaN, NaN, NaN
15.449999999999715, NaN, NaN, NaN, NaN, NaN, NaN
15.459999999999715, NaN, NaN, NaN, NaN, NaN, NaN
15.469999999999715, NaN, NaN, NaN, NaN, NaN, NaN
15.479999999999714, NaN, NaN, NaN, NaN, NaN, NaN
15.489999999999714, NaN, NaN, NaN, NaN, NaN, NaN
15.499999999999714, NaN, NaN, NaN, NaN, NaN, NaN
15.509999999999714, NaN, NaN, NaN, NaN, NaN, NaN
15.519999999999714, NaN, NaN, NaN, NaN, NaN, NaN
15.529999999999713, NaN, NaN, NaN, NaN, NaN, NaN
15.539999999999713, NaN, NaN, NaN, NaN, NaN, NaN
15.549999999999713, NaN, NaN, NaN, NaN, NaN, NaN
15.559999999999713, NaN, NaN, NaN, NaN, NaN, NaN
15.569999999999713, NaN, NaN, NaN, NaN, NaN, NaN
15.579999999999712, NaN, NaN, NaN, NaN, NaN, NaN
15.589999999999712, NaN, NaN, NaN, NaN, NaN, NaN
15.599999999999712, NaN, NaN, NaN, NaN, NaN, NaN
15.609999999999712, NaN, NaN, NaN, NaN, NaN, NaN
15.619999999999711, NaN, NaN, NaN, NaN, NaN, NaN
15.629999999999711, NaN, NaN, NaN, NaN, NaN, NaN
15.639999999999711, NaN, NaN, NaN, NaN, NaN, NaN
15.64999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.65999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.66999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.67999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.68999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.69999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.70999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.71999999999971, NaN, NaN, NaN, NaN, NaN, NaN
15.729999999999709, NaN, NaN, NaN, NaN, NaN, NaN
15.739999999999709, NaN, NaN, NaN, NaN, NaN, NaN
15.749999999999709, NaN, NaN, NaN, NaN, NaN, NaN
15.759999999999708, NaN, NaN, NaN, NaN, NaN, NaN
15.769999999999708, NaN, NaN, NaN, NaN, NaN, NaN
15.779999999999708, NaN, NaN, NaN, NaN, NaN, NaN
15.789999999999708, NaN, NaN, NaN, NaN, NaN, NaN
15.799999999999708, NaN, NaN, NaN, NaN, NaN, NaN
15.809999999999707, NaN, NaN, NaN, NaN, NaN, NaN
15.819999999999707, NaN, NaN, NaN, NaN, NaN, NaN
15.829999999999707, NaN, NaN, NaN, NaN, NaN, NaN
15.839999999999707, NaN, NaN, NaN, NaN, NaN, NaN
15.849999999999707, NaN, NaN, NaN, NaN, NaN, NaN
15.859999999999706, NaN, NaN, NaN, NaN, NaN, NaN
15.869999999999706, NaN, NaN, NaN, NaN, NaN, NaN
15.879999999999706, NaN, NaN, NaN, NaN, NaN, NaN
15.889999999999706, NaN, NaN, NaN, NaN, NaN, NaN
15.899999999999705, NaN, NaN, NaN, NaN, NaN, NaN
15.909999999999705, NaN, NaN, NaN, NaN, NaN, NaN
15.919999999999705, NaN, NaN, NaN, NaN, NaN, NaN
15.929999999999705, NaN, NaN, NaN, NaN, NaN, NaN
15.939999999999705, NaN, NaN, NaN, NaN, NaN, NaN
15.949999999999704, NaN, NaN, NaN, NaN, NaN, NaN
15.959999999999704, NaN, NaN, NaN, NaN, NaN, NaN
15.969999999999704, NaN, NaN, NaN, NaN, NaN, NaN
15.979999999999704, NaN, NaN, NaN, NaN, NaN, NaN
15.989999999999704, NaN, NaN, NaN, NaN, NaN, NaN
15.999999999999703, NaN, NaN, NaN, NaN, NaN, NaN
16.009999999999703, NaN, NaN, NaN, NaN, NaN, NaN
16.019999999999705, NaN, NaN, NaN, NaN, NaN, NaN
16.029999999999706, NaN, NaN, NaN, NaN, NaN, NaN
16.039999999999708, NaN, NaN, NaN, NaN, NaN, NaN
16.04999999999971, NaN, NaN, NaN, NaN, NaN, NaN
16.05999999999971, NaN, NaN, NaN, NaN, NaN, NaN
16.069999999999713, NaN, NaN, NaN, NaN, NaN, NaN
16.079999999999714, NaN, NaN, NaN, NaN, NaN, NaN
16.089999999999716, NaN, NaN, NaN, NaN, NaN, NaN
16.099999999999717, NaN, NaN, NaN, NaN, NaN, NaN
16.10999999999972, NaN, NaN, NaN, NaN, NaN, NaN
16.11999999999972, NaN, NaN, NaN, NaN, NaN, NaN
16.129999999999722, NaN, NaN, NaN, NaN, NaN, NaN
16.139999999999723, NaN, NaN, NaN, NaN, NaN, NaN
16.149999999999725, NaN, NaN, NaN, NaN, NaN, NaN
16.159999999999727, NaN, NaN, NaN, NaN, NaN, NaN
16.169999999999728, NaN, NaN, NaN, NaN, NaN, NaN
16.17999999999973, NaN, NaN, NaN, NaN, NaN, NaN
16.18999999999973, NaN, NaN, NaN, NaN, NaN, NaN
16.199999999999733, NaN, NaN, NaN, NaN, NaN, NaN
16.209999999999734, NaN, NaN, NaN, NaN, NaN, NaN
16.219999999999736, NaN, NaN, NaN, NaN, NaN, NaN
16.229999999999738, NaN, NaN, NaN, NaN, NaN, NaN
16.23999999999974, NaN, NaN, NaN, NaN, NaN, NaN
16.24999999999974, NaN, NaN, NaN, NaN, NaN, NaN
16.259999999999742, NaN, NaN, NaN, NaN, NaN, NaN
16.269999999999744, NaN, NaN, NaN, NaN, NaN, NaN
16.279999999999745, NaN, NaN, NaN, NaN, NaN, NaN
16.289999999999747, NaN, NaN, NaN, NaN, NaN, NaN
16.29999999999975, NaN, NaN, NaN, NaN, NaN, NaN
16.30999999999975, NaN, NaN, NaN, NaN, NaN, NaN
16.31999999999975, NaN, NaN, NaN, NaN, NaN, NaN
16.329999999999753, NaN, NaN, NaN, NaN, NaN, NaN
16.339999999999755, NaN, NaN, NaN, NaN, NaN, NaN
16.349999999999756, NaN, NaN, NaN, NaN, NaN, NaN
16.359999999999758, NaN, NaN, NaN, NaN, NaN, NaN
16.36999999999976, NaN, NaN, NaN, NaN, NaN, NaN
16.37999999999976, NaN, NaN, NaN, NaN, NaN, NaN
16.389999999999763, NaN, NaN, NaN, NaN, NaN, NaN
16.399999999999764, NaN, NaN, NaN, NaN, NaN, NaN
16.409999999999766, NaN, NaN, NaN, NaN, NaN, NaN
16.419999999999767, NaN, NaN, NaN, NaN, NaN, NaN
16.42999999999977, NaN, NaN, NaN, NaN, NaN, NaN
16.43999999999977, NaN, NaN, NaN, NaN, NaN, NaN
16.449999999999772, NaN, NaN, NaN, NaN, NaN, NaN
16.459999999999773, NaN, NaN, NaN, NaN, NaN, NaN
16.469999999999775, NaN, NaN, NaN, NaN, NaN, NaN
16.479999999999777, NaN, NaN, NaN, NaN, NaN, NaN
16.489999999999778, NaN, NaN, NaN, NaN, NaN, NaN
16.49999999999978, NaN, NaN, NaN, NaN, NaN, NaN
16.50999999999978, NaN, NaN, NaN, NaN, NaN, NaN
16.519999999999783, NaN, NaN, NaN, NaN, NaN, NaN
16.529999999999784, NaN, NaN, NaN, NaN, NaN, NaN
16.539999999999786, NaN, NaN, NaN, NaN, NaN, NaN
16.549999999999788, NaN, NaN, NaN, NaN, NaN, NaN
16.55999999999979, NaN, NaN, NaN, NaN, NaN, NaN
16.56999999999979, NaN, NaN, NaN, NaN, NaN, NaN
16.579999999999792, NaN, NaN, NaN, NaN, NaN, NaN
16.589999999999794, NaN, NaN, NaN, NaN, NaN, NaN
16.599999999999795, NaN, NaN, NaN, NaN, NaN, NaN
16.609999999999797, NaN, NaN, NaN, NaN, NaN, NaN
16.6199999999998, NaN, NaN, NaN, NaN, NaN, NaN
16.6299999999998, NaN, NaN, NaN, NaN, NaN, NaN
16.6399999999998, NaN, NaN, NaN, NaN, NaN, NaN
16.649999999999803, NaN, NaN, NaN, NaN, NaN, NaN
16.659999999999805, NaN, NaN, NaN, NaN, NaN, NaN
16.669999999999806, NaN, NaN, NaN, NaN, NaN, NaN
16.679999999999808, NaN, NaN, NaN, NaN, NaN, NaN
16.68999999999981, NaN, NaN, NaN, NaN, NaN, NaN
16.69999999999981, NaN, NaN, NaN, NaN, NaN, NaN
16.709999999999813, NaN, NaN, NaN, NaN, NaN, NaN
16.719999999999814, NaN, NaN, NaN, NaN, NaN, NaN
16.729999999999816, NaN, NaN, NaN, NaN, NaN, NaN
16.739999999999817, NaN, NaN, NaN, NaN, NaN, NaN
16.74999999999982, NaN, NaN, NaN, NaN, NaN, NaN
16.75999999999982, NaN, NaN, NaN, NaN, NaN, NaN
16.769999999999822, NaN, NaN, NaN, NaN, NaN, NaN
16.779999999999824, NaN, NaN, NaN, NaN, NaN, NaN
16.789999999999825, NaN, NaN, NaN, NaN, NaN, NaN
16.799999999999827, NaN, NaN, NaN, NaN, NaN, NaN
16.809999999999828, NaN, NaN, NaN, NaN, NaN, NaN
16.81999999999983, NaN, NaN, NaN, NaN, NaN, NaN
16.82999999999983, NaN, NaN, NaN, NaN, NaN, NaN
16.839999999999833, NaN, NaN, NaN, NaN, NaN, NaN
16.849999999999834, NaN, NaN, NaN, NaN, NaN, NaN
16.859999999999836, NaN, NaN, NaN, NaN, NaN, NaN
16.869999999999838, NaN, NaN, NaN, NaN, NaN, NaN
16.87999999999984, NaN, NaN, NaN, NaN, NaN, NaN
16.88999999999984, NaN, NaN, NaN, NaN, NaN, NaN
16.899999999999842, NaN, NaN, NaN, NaN, NaN, NaN
16.909999999999844, NaN, NaN, NaN, NaN, NaN, NaN
16.919999999999845, NaN, NaN, NaN, NaN, NaN, NaN
16.929999999999847, NaN, NaN, NaN, NaN, NaN, NaN
16.93999999999985, NaN, NaN, NaN, NaN, NaN, NaN
16.94999999999985, NaN, NaN, NaN, NaN, NaN, NaN
16.95999999999985, NaN, NaN, NaN, NaN, NaN, NaN
16.969999999999853, NaN, NaN, NaN, NaN, NaN, NaN
16.979999999999855, NaN, NaN, NaN, NaN, NaN, NaN
16.989999999999856, NaN, NaN, NaN, NaN, NaN, NaN
16.999999999999858, NaN, NaN, NaN, NaN, NaN, NaN
17.00999999999986, NaN, NaN, NaN, NaN, NaN, NaN
17.01999999999986, NaN, NaN, NaN, NaN, NaN, NaN
17.029999999999863, NaN, NaN, NaN, NaN, NaN, NaN
17.039999999999864, NaN, NaN, NaN, NaN, NaN, NaN
17.049999999999866, NaN, NaN, NaN, NaN, NaN, NaN
17.059999999999867, NaN, NaN, NaN, NaN, NaN, NaN
17.06999999999987, NaN, NaN, NaN, NaN, NaN, NaN
17.07999999999987, NaN, NaN, NaN, NaN, NaN, NaN
17.089999999999872, NaN, NaN, NaN, NaN, NaN, NaN
17.099999999999874, NaN, NaN, NaN, NaN, NaN, NaN
17.109999999999875, NaN, NaN, NaN, NaN, NaN, NaN
17.119999999999877, NaN, NaN, NaN, NaN, NaN, NaN
17.129999999999878, NaN, NaN, NaN, NaN, NaN, NaN
17.13999999999988, NaN, NaN, NaN, NaN, NaN, NaN
17.14999999999988, NaN, NaN, NaN, NaN, NaN, NaN
17.159999999999883, NaN, NaN, NaN, NaN, NaN, NaN
17.169999999999884, NaN, NaN, NaN, NaN, NaN, NaN
17.179999999999886, NaN, NaN, NaN, NaN, NaN, NaN
17.189999999999888, NaN, NaN, NaN, NaN, NaN, NaN
17.19999999999989, NaN, NaN, NaN, NaN, NaN, NaN
17.20999999999989, NaN, NaN, NaN, NaN, NaN, NaN
17.219999999999892, NaN, NaN, NaN, NaN, NaN, NaN
17.229999999999894, NaN, NaN, NaN, NaN, NaN, NaN
17.239999999999895, NaN, NaN, NaN, NaN, NaN, NaN
17.249999999999897, NaN, NaN, NaN, NaN, NaN, NaN
17.2599999999999, NaN, NaN, NaN, NaN, NaN, NaN
17.2699999999999, NaN, NaN, NaN, NaN, NaN, NaN
17.2799999999999, NaN, NaN, NaN, NaN, NaN, NaN
17.289999999999903, NaN, NaN, NaN, NaN, NaN, NaN
17.299999999999905, NaN, NaN, NaN, NaN, NaN, NaN
17.309999999999906, NaN, NaN, NaN, NaN, NaN, NaN
17.319999999999908, NaN, NaN, NaN, NaN, NaN, NaN
17.32999999999991, NaN, NaN, NaN, NaN, NaN, NaN
17.33999999999991, NaN, NaN, NaN, NaN, NaN, NaN
17.349999999999913, NaN, NaN, NaN, NaN, NaN, NaN
17.359999999999914, NaN, NaN, NaN, NaN, NaN, NaN
17.369999999999916, NaN, NaN, NaN, NaN, NaN, NaN
17.379999999999917, NaN, NaN, NaN, NaN, NaN, NaN
17.38999999999992, NaN, NaN, NaN, NaN, NaN, NaN
17.39999999999992, NaN, NaN, NaN, NaN, NaN, NaN
17.409999999999922, NaN, NaN, NaN, NaN, NaN, NaN
17.419999999999924, NaN, NaN, NaN, NaN, NaN, NaN
17.429999999999925, NaN, NaN, NaN, NaN, NaN, NaN
17.439999999999927, NaN, NaN, NaN, NaN, NaN, NaN
17.44999999999993, NaN, NaN, NaN, NaN, NaN, NaN
17.45999999999993, NaN, NaN, NaN, NaN, NaN, NaN
17.46999999999993, NaN, NaN, NaN, NaN, NaN, NaN
17.479999999999933, NaN, NaN, NaN, NaN, NaN, NaN
17.489999999999934, NaN, NaN, NaN, NaN, NaN, NaN
17.499999999999936, NaN, NaN, NaN, NaN, NaN, NaN
17.509999999999938, NaN, NaN, NaN, NaN, NaN, NaN
17.51999999999994, NaN, NaN, NaN, NaN, NaN, NaN
17.52999999999994, NaN, NaN, NaN, NaN, NaN, NaN
17.539999999999942, NaN, NaN, NaN, NaN, NaN, NaN
17.549999999999944, NaN, NaN, NaN, NaN, NaN, NaN
17.559999999999945, NaN, NaN, NaN, NaN, NaN, NaN
17.569999999999947, NaN, NaN, NaN, NaN, NaN, NaN
17.57999999999995, NaN, NaN, NaN, NaN, NaN, NaN
17.58999999999995, NaN, NaN, NaN, NaN, NaN, NaN
17.59999999999995, NaN, NaN, NaN, NaN, NaN, NaN
17.609999999999953, NaN, NaN, NaN, NaN, NaN, NaN
17.619999999999955, NaN, NaN, NaN, NaN, NaN, NaN
17.629999999999956, NaN, NaN, NaN, NaN, NaN, NaN
17.639999999999958, NaN, NaN, NaN, NaN, NaN, NaN
17.64999999999996, NaN, NaN, NaN, NaN, NaN, NaN
17.65999999999996, NaN, NaN, NaN, NaN, NaN, NaN
17.669999999999963, NaN, NaN, NaN, NaN, NaN, NaN
17.679999999999964, NaN, NaN, NaN, NaN, NaN, NaN
17.689999999999966, NaN, NaN, NaN, NaN, NaN, NaN
17.699999999999967, NaN, NaN, NaN, NaN, NaN, NaN
17.70999999999997, NaN, NaN, NaN, NaN, NaN, NaN
17.71999999999997, NaN, NaN, NaN, NaN, NaN, NaN
17.729999999999972, NaN, NaN, NaN, NaN, NaN, NaN
17.739999999999974, NaN, NaN, NaN, NaN, NaN, NaN
17.749999999999975, NaN, NaN, NaN, NaN, NaN, NaN
17.759999999999977, NaN, NaN, NaN, NaN, NaN, NaN
